second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
161.0;4;11;30;0.5609756;0.4878049;0.5635206;0.5661308;0.1414794921875;2910;0.55373305;0.5486425;30;0;0;0;1
161.0;8;4;24;0.19512194;0.19512194;0.16549419;0.16549419;0.0793304443359375;1824;0.1719457;0.1719457;0;0;24;0;1
162.0;1;4;27;0.35526314;0.35526314;0.041598544;0.041598544;0.08929443359375;2052;0.3203247;0.3203247;0;0;27;0;1
162.0;4;10;19;0.25;0.25;0.029165896;0.029165896;0.0626068115234375;1444;0.22541368;0.22541368;0;0;19;0;1
162.0;10;11;30;0.39473686;0.39473686;0.9292356;0.9292356;1.9946746826171875;2910;0.45426163;0.45426163;30;0;0;0;1
164.0;8;11;30;0.55737704;0.4918033;0.8673263;0.84755915;0.569854736328125;2910;0.6103304;0.5526016;30;0;0;0;1
164.0;2;0;27;0.44262296;0.44262296;0.13267367;0.13267367;0.089202880859375;2052;0.38966957;0.38966957;0;0;27;0;1
164.0;8;4;4;0.55737704;0.06557377;0.8673263;0.019767152;0.0132904052734375;304;0.6103304;0.057728827;0;0;4;0;1
165.0;8;4;28;0.23333333;0.23333333;0.21567023;0.21567023;0.092529296875;2128;0.20500964;0.20500964;0;0;28;0;1
165.0;4;10;32;0.26666668;0.26666668;0.24526088;0.24526088;0.105224609375;2432;0.23429672;0.23429672;0;0;32;0;1
165.0;2;11;30;0.25;0.5;0.28822422;0.5390689;0.1236572265625;2910;0.2803468;0.5606936;30;0;0;0;1
